tagId,timestamp,converted_timestamp,time,converted_date,x,y,z,numAnchors,battery,error
62022,1708720775897,2024-02-23 14:39:36-06:00,14:39:36,2024-02-23,523.0007365123147,495.547084923659,0,3,3.021833,0.25
62025,1708720776172,2024-02-23 14:39:36-06:00,14:39:36,2024-02-23,586.7603219842428,591.4843024166908,0,3,3.0045161,0.16666666666666663
62026,1708720775897,2024-02-23 14:39:36-06:00,14:39:36,2024-02-23,477.55035999189,517.1839322515052,0,3,3.017485,0.33333333333333337
62036,1708720776172,2024-02-23 14:39:36-06:00,14:39:36,2024-02-23,491.5292115874155,472.91011244375477,0,3,3.017485,0.25
62035,1708720776843,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,429.76031474165325,475.01755685554,0,3,3.0305665,0.16666666666666663
62028,1708720776843,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,502.48062341563735,502.90496756074214,0,3,3.017485,0.25
62025,1708720777249,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,587.104061867545,592.9265649168368,0,3,3.0131495,0.25
62022,1708720776975,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,526.3180162220158,490.78399345624575,0,3,3.0261936,0.08333333333333337
62027,1708720776711,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,504.7489875414373,510.3586962686992,0,3,3.017485,0.16666666666666663
62020,1708720777249,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,540.0299549159128,444.15891895466973,0,3,3.0349524,0.33333333333333337
62043,1708720776711,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,522.6854576895536,449.54858645759765,0,3,3.0131495,0.16666666666666663
62039,1708720776711,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,456.51873078577626,474.39748509987885,0,3,3.0261936,0.16666666666666663
62021,1708720777249,2024-02-23 14:39:37-06:00,14:39:37,2024-02-23,429.47258516208416,536.677615876513,0,3,3.021833,0.25
62043,1708720777788,2024-02-23 14:39:38-06:00,14:39:38,2024-02-23,521.2888091300728,446.5756832032539,0,3,3.017485,0.16666666666666663
62020,1708720778326,2024-02-23 14:39:38-06:00,14:39:38,2024-02-23,538.2259555433523,442.26813945040215,0,3,3.0349524,0.25
62022,1708720778052,2024-02-23 14:39:38-06:00,14:39:38,2024-02-23,526.8089034234794,484.05911770056605,0,3,3.021833,0.08333333333333337
62020,1708720779392,2024-02-23 14:39:39-06:00,14:39:39,2024-02-23,530.8832986940652,435.085401647117,0,3,3.0349524,0.25
62022,1708720779128,2024-02-23 14:39:39-06:00,14:39:39,2024-02-23,526.4923568944581,480.9805802976445,0,4,3.0261936,0.25
62043,1708720778854,2024-02-23 14:39:39-06:00,14:39:39,2024-02-23,522.2915605235236,435.01706304551516,0,3,3.0088265,0.16666666666666663
62022,1708720780469,2024-02-23 14:39:40-06:00,14:39:40,2024-02-23,528.0258636683282,477.16423979857933,0,3,3.0261936,0.33333333333333337
62023,1708720781415,2024-02-23 14:39:41-06:00,14:39:41,2024-02-23,509.936809174769,480.76902962916313,0,3,3.017485,0.16666666666666663
62037,1708720781415,2024-02-23 14:39:41-06:00,14:39:41,2024-02-23,529.9518569488966,452.64785812341034,0,3,3.0261936,0.0
62022,1708720781140,2024-02-23 14:39:41-06:00,14:39:41,2024-02-23,519.159526221574,460.4157806480902,0,3,3.021833,0.25
62020,1708720781547,2024-02-23 14:39:42-06:00,14:39:42,2024-02-23,537.1421102190433,435.67403039585605,0,3,3.0349524,0.33333333333333337
62020,1708720782493,2024-02-23 14:39:42-06:00,14:39:42,2024-02-23,548.6174404464819,438.64499715359375,0,3,3.0349524,0.08333333333333337
62022,1708720782218,2024-02-23 14:39:42-06:00,14:39:42,2024-02-23,509.23531916264324,455.3122893816337,0,4,3.021833,0.3125
62022,1708720783296,2024-02-23 14:39:43-06:00,14:39:43,2024-02-23,501.876673593687,453.00579597086755,0,3,3.021833,0.25
62043,1708720783021,2024-02-23 14:39:43-06:00,14:39:43,2024-02-23,531.9402728254023,440.75620946947896,0,3,3.0131495,0.16666666666666663
62043,1708720784099,2024-02-23 14:39:44-06:00,14:39:44,2024-02-23,531.0352676483967,441.87186191689955,0,3,3.0088265,0.25
62022,1708720784374,2024-02-23 14:39:44-06:00,14:39:44,2024-02-23,497.9003332843164,451.297558221173,0,3,3.021833,0.25
62022,1708720785309,2024-02-23 14:39:45-06:00,14:39:45,2024-02-23,497.54843137210673,449.73932227751027,0,3,3.021833,0.25
62020,1708720784638,2024-02-23 14:39:45-06:00,14:39:45,2024-02-23,540.4562483122572,445.47877240533444,0,3,3.0349524,0.25
62022,1708720786386,2024-02-23 14:39:46-06:00,14:39:46,2024-02-23,494.1260950525718,448.93879314716287,0,4,3.0261936,0.3125
62026,1708720786386,2024-02-23 14:39:46-06:00,14:39:46,2024-02-23,478.7336543475866,517.7933438873699,0,4,3.017485,0.25
62022,1708720787464,2024-02-23 14:39:47-06:00,14:39:47,2024-02-23,492.1985516573892,448.6959209523127,0,4,3.017485,0.3125
62027,1708720787189,2024-02-23 14:39:47-06:00,14:39:47,2024-02-23,505.2105964075931,509.6665416989238,0,3,3.017485,0.16666666666666663
62028,1708720787189,2024-02-23 14:39:47-06:00,14:39:47,2024-02-23,504.3200519922233,502.88037349375196,0,3,3.0045161,0.33333333333333337
62035,1708720787189,2024-02-23 14:39:47-06:00,14:39:47,2024-02-23,431.1173172451887,474.77242438361577,0,3,3.0305665,0.16666666666666663
62039,1708720787189,2024-02-23 14:39:47-06:00,14:39:47,2024-02-23,446.9156182409248,475.7514561962844,0,3,3.0261936,0.08333333333333337
62043,1708720788267,2024-02-23 14:39:48-06:00,14:39:48,2024-02-23,530.6772937919661,440.8741344280044,0,4,3.0131495,0.375
62025,1708720787728,2024-02-23 14:39:48-06:00,14:39:48,2024-02-23,590.4189113247614,590.4472253091287,0,4,3.0088265,0.3125
62021,1708720787728,2024-02-23 14:39:48-06:00,14:39:48,2024-02-23,426.63593735872206,533.4231483708929,0,4,3.0261936,0.1875
62020,1708720787871,2024-02-23 14:39:48-06:00,14:39:48,2024-02-23,540.418437693004,456.94257141790627,0,3,3.0349524,0.25
62020,1708720788938,2024-02-23 14:39:49-06:00,14:39:49,2024-02-23,543.4625783545945,460.19069312611975,0,3,3.0305665,0.33333333333333337
62043,1708720789345,2024-02-23 14:39:49-06:00,14:39:49,2024-02-23,535.4100330254987,444.34781303309353,0,3,3.0131495,0.16666666666666663
62022,1708720788531,2024-02-23 14:39:49-06:00,14:39:49,2024-02-23,489.64592892007823,448.66919268656125,0,3,3.021833,0.25
62020,1708720790013,2024-02-23 14:39:50-06:00,14:39:50,2024-02-23,549.016633661982,455.7366521082586,0,3,3.0305665,0.16666666666666663
62022,1708720789881,2024-02-23 14:39:50-06:00,14:39:50,2024-02-23,490.4522127853363,447.8320835068242,0,3,3.0261936,0.08333333333333337
62043,1708720790419,2024-02-23 14:39:50-06:00,14:39:50,2024-02-23,537.4441937559217,441.6992502358183,0,3,3.0131495,0.25
62020,1708720791089,2024-02-23 14:39:51-06:00,14:39:51,2024-02-23,528.9619707524689,434.26371753548324,0,3,3.039351,0.16666666666666663
62018,1708720791221,2024-02-23 14:39:51-06:00,14:39:51,2024-02-23,455.05748875056827,459.48438740246814,0,3,3.039351,0.16666666666666663
62022,1708720790957,2024-02-23 14:39:51-06:00,14:39:51,2024-02-23,496.62019157551913,446.53231846608503,0,3,3.021833,0.08333333333333337
62043,1708720791496,2024-02-23 14:39:51-06:00,14:39:51,2024-02-23,548.7310925531485,433.33330459047477,0,3,3.0131495,0.25
62043,1708720793509,2024-02-23 14:39:54-06:00,14:39:54,2024-02-23,551.7188705680687,433.83522456542653,0,3,3.0131495,0.25
62020,1708720794181,2024-02-23 14:39:54-06:00,14:39:54,2024-02-23,536.6059489943361,434.9896460140806,0,4,3.0349524,0.1875
62022,1708720794049,2024-02-23 14:39:54-06:00,14:39:54,2024-02-23,500.28648783320875,446.605803113152,0,3,3.017485,0.0
62020,1708720795259,2024-02-23 14:39:55-06:00,14:39:55,2024-02-23,540.5358473078768,438.863900045718,0,3,3.0349524,0.33333333333333337
62022,1708720795127,2024-02-23 14:39:55-06:00,14:39:55,2024-02-23,498.83341139277525,445.90862677208185,0,3,3.0261936,0.08333333333333337
62043,1708720794587,2024-02-23 14:39:55-06:00,14:39:55,2024-02-23,555.7281950266172,436.2143016840141,0,3,3.0131495,0.16666666666666663
62020,1708720796337,2024-02-23 14:39:56-06:00,14:39:56,2024-02-23,545.7133465800123,445.550337430697,0,3,3.0349524,0.25
62022,1708720796205,2024-02-23 14:39:56-06:00,14:39:56,2024-02-23,496.4155350317106,445.4075151649523,0,3,3.021833,0.0
62043,1708720795665,2024-02-23 14:39:56-06:00,14:39:56,2024-02-23,557.4798643512383,442.53243294008524,0,3,3.0131495,0.16666666666666663
62020,1708720797415,2024-02-23 14:39:57-06:00,14:39:57,2024-02-23,557.3987660182163,454.2960374644085,0,3,3.0349524,0.0
62026,1708720796876,2024-02-23 14:39:57-06:00,14:39:57,2024-02-23,479.0832689487571,517.3483473771208,0,4,3.017485,0.25
62036,1708720797272,2024-02-23 14:39:57-06:00,14:39:57,2024-02-23,491.693925631158,473.0306585101589,0,3,3.021833,0.25
62043,1708720796733,2024-02-23 14:39:57-06:00,14:39:57,2024-02-23,568.629131883971,447.92014401152727,0,3,3.017485,0.16666666666666663
62020,1708720798482,2024-02-23 14:39:58-06:00,14:39:58,2024-02-23,558.1414731491578,464.56976964520163,0,3,3.0349524,0.25
62021,1708720797943,2024-02-23 14:39:58-06:00,14:39:58,2024-02-23,427.2108857251429,530.5195586532456,0,3,3.021833,0.25
62022,1708720799428,2024-02-23 14:39:59-06:00,14:39:59,2024-02-23,498.01001649919175,449.4660823774127,0,4,3.0131495,0.25
62020,1708720799560,2024-02-23 14:40:00-06:00,14:40:00,2024-02-23,564.2258388614468,476.36979518807624,0,4,3.0349524,0.3125
62043,1708720799824,2024-02-23 14:40:00-06:00,14:40:00,2024-02-23,558.2448497173398,468.239083094094,0,3,3.017485,0.33333333333333337
62035,1708720801045,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,433.0803426565326,474.4306071140977,0,3,3.0305665,0.16666666666666663
62036,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,491.10455165760055,473.402404616389,0,3,3.021833,0.25
62028,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,506.82200916661066,502.62284913270196,0,3,3.0131495,0.33333333333333337
62039,1708720801045,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,474.1742283419346,457.13442103120616,0,3,3.0261936,0.25
62027,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,510.8272040519166,505.4103139953739,0,3,3.017485,0.25
62037,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,532.5901249484298,450.17854589383853,0,3,3.0261936,0.0
62026,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,479.63310590097575,516.9386873086855,0,3,3.017485,0.25
62018,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,455.45689787789524,458.59169701081123,0,3,3.039351,0.16666666666666663
62023,1708720800902,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,507.88918374939595,481.26265395762994,0,3,3.0131495,0.08333333333333337
62025,1708720800506,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,588.7847157323157,589.3962815995314,0,4,3.0045161,0.25
62022,1708720800506,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,504.77675534005186,455.1325804782777,0,4,3.021833,0.3125
62020,1708720800638,2024-02-23 14:40:01-06:00,14:40:01,2024-02-23,553.2876879184838,480.2833703283487,0,3,3.0349524,0.16666666666666663
62028,1708720801978,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,508.4739625871021,501.9112010551318,0,3,3.0002177,0.25
62035,1708720802111,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,433.7929473233269,474.66856700996374,0,3,3.0261936,0.16666666666666663
62039,1708720801979,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,469.572694606672,459.0103215776376,0,4,3.021833,0.25
62026,1708720801979,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,479.9666100606714,517.4145326572836,0,4,3.0088265,0.25
62027,1708720801978,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,509.101269919994,506.3614483431392,0,3,3.017485,0.16666666666666663
62023,1708720801979,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,511.8040254974626,480.78451617642685,0,3,3.017485,0.16666666666666663
62025,1708720801715,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,588.0825451046398,584.7222698849249,0,4,3.0045161,0.25
62018,1708720801978,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,456.13556313823614,458.50869528351205,0,3,3.0437622,0.16666666666666663
62036,1708720801979,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,491.76414203112125,473.09405962188964,0,4,3.0261936,0.25
62022,1708720801572,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,512.0152876921788,461.44198745245416,0,4,3.017485,0.3125
62020,1708720801715,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,552.0066500980303,490.24903508242403,0,3,3.039351,0.25
62043,1708720801978,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,538.605168352931,494.84693707025065,0,3,3.0131495,0.16666666666666663
62037,1708720801979,2024-02-23 14:40:02-06:00,14:40:02,2024-02-23,533.0123806045463,449.4907457334035,0,3,3.0261936,0.0
62035,1708720803189,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,428.1654747771179,479.53783262304654,0,3,3.0349524,0.0
62027,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,507.4802597922876,506.82524309182486,0,3,3.0131495,0.16666666666666663
62037,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,503.04808662595303,475.8104894443061,0,3,3.017485,0.16666666666666663
62039,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,466.0917033336505,462.3822234974582,0,3,3.0261936,0.08333333333333337
62036,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,492.26687122847835,472.2209160015026,0,3,3.0305665,0.08333333333333337
62026,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,479.063525444495,517.6021800509558,0,3,3.0131495,0.25
62028,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,504.68260319947836,505.1192865498423,0,3,3.0088265,0.08333333333333337
62023,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,510.4952393692558,480.662308151634,0,3,3.0131495,0.25
62020,1708720802650,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,559.349951299633,498.5482136995863,0,4,3.0349524,0.25
62018,1708720803057,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,450.3784734081312,462.8549218918346,0,3,3.0437622,0.08333333333333337
62025,1708720802518,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,591.5409765724532,586.8739984793799,0,4,3.0045161,0.1875
62022,1708720802518,2024-02-23 14:40:03-06:00,14:40:03,2024-02-23,514.1252356091054,461.10400046502343,0,4,3.021833,0.25
62020,1708720803728,2024-02-23 14:40:04-06:00,14:40:04,2024-02-23,572.2629827495412,507.8636359311934,0,4,3.0305665,0.1875
62018,1708720805068,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,452.038370616939,461.75153874478224,0,3,3.039351,0.16666666666666663
62039,1708720805210,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,463.4403481027107,465.89310396238443,0,3,3.0261936,0.08333333333333337
62037,1708720805210,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,513.2607522102005,467.2816980748728,0,3,3.0349524,0.0
62036,1708720805210,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,492.6740023946929,472.1743154253202,0,3,3.0261936,0.08333333333333337
62035,1708720805210,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,430.7552989998681,478.553135478454,0,3,3.0305665,0.16666666666666663
62028,1708720805068,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,506.8838208715247,504.6903038261691,0,3,3.0088265,0.33333333333333337
62043,1708720805068,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,543.630082669161,496.90395592754754,0,3,3.0131495,0.08333333333333337
62026,1708720805210,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,479.9695585819262,517.9099809634727,0,4,3.0088265,0.3125
62023,1708720805210,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,509.23021804193866,480.9873576700218,0,3,3.0131495,0.08333333333333337
62020,1708720804804,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,565.8856746901305,511.21522969517395,0,3,3.0349524,0.25
62027,1708720805068,2024-02-23 14:40:05-06:00,14:40:05,2024-02-23,507.9925179502551,506.88177122038815,0,3,3.0131495,0.16666666666666663
62039,1708720806288,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,461.5841600585585,468.93558800334927,0,3,3.0261936,0.16666666666666663
62037,1708720806288,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,515.8925164627603,463.0655218699505,0,3,3.021833,0.08333333333333337
