tagId,timestamp,converted_timestamp,time,converted_date,x,y,z,numAnchors,battery,error
62037,1705428387719,2024-01-16 12:06:28-06:00,12:06:28,2024-01-16,-31.46675789369924,-236.55423494185212,0,3,3.017485,0.08333333333333337
62037,1705428388664,2024-01-16 12:06:29-06:00,12:06:29,2024-01-16,-31.614599429685605,-234.3640606943598,0,4,3.017485,0.125
62023,1705428389871,2024-01-16 12:06:30-06:00,12:06:30,2024-01-16,-62.41003656928461,-62.654343257929646,0,4,3.0002177,0.1875
62023,1705428390954,2024-01-16 12:06:31-06:00,12:06:31,2024-01-16,-60.41965351412422,-64.08532142757912,0,3,3.0045161,0.16666666666666663
62037,1705428390813,2024-01-16 12:06:31-06:00,12:06:31,2024-01-16,-34.53967224037803,-237.37159560175274,0,4,3.021833,0.1875
62037,1705428391894,2024-01-16 12:06:32-06:00,12:06:32,2024-01-16,-32.0375685658962,-232.60351095051573,0,3,3.0131495,0.08333333333333337
62037,1705428392974,2024-01-16 12:06:33-06:00,12:06:33,2024-01-16,-33.81707134307959,-233.31884949284225,0,4,3.017485,0.1875
62037,1705428394038,2024-01-16 12:06:34-06:00,12:06:34,2024-01-16,-32.03812908686242,-232.57748920558743,0,4,3.021833,0.1875
62023,1705428394038,2024-01-16 12:06:34-06:00,12:06:34,2024-01-16,-60.02279278478157,-63.856255890775515,0,3,3.0002177,0.08333333333333337
62026,1705428393909,2024-01-16 12:06:34-06:00,12:06:34,2024-01-16,-46.76397469278883,-12.377291412320526,0,4,3.0045161,0.0625
62027,1705428393909,2024-01-16 12:06:34-06:00,12:06:34,2024-01-16,29.067988553186083,-34.096008789055915,0,3,3.0088265,0.16666666666666663
62035,1705428394180,2024-01-16 12:06:34-06:00,12:06:34,2024-01-16,-72.9474794817735,-16.115569154710677,0,4,3.021833,0.0625
62037,1705428395122,2024-01-16 12:06:35-06:00,12:06:35,2024-01-16,-31.57275613516228,-232.3046657658587,0,4,3.0131495,0.1875
62023,1705428395123,2024-01-16 12:06:35-06:00,12:06:35,2024-01-16,-61.036708691199635,-66.74402117461281,0,4,3.0002177,0.1875
62029,1705428395123,2024-01-16 12:06:35-06:00,12:06:35,2024-01-16,8.31833436761342,27.90075502604641,0,4,3.0002177,0.25
62031,1705428395921,2024-01-16 12:06:36-06:00,12:06:36,2024-01-16,77.78661705488695,-57.869250258344564,0,3,3.0045161,0.0
62039,1705428395921,2024-01-16 12:06:36-06:00,12:06:36,2024-01-16,-70.69505658979853,43.43330803747884,0,3,3.0131495,0.08333333333333337
62044,1705428396186,2024-01-16 12:06:36-06:00,12:06:36,2024-01-16,-17.91720022621859,73.00632072991249,0,4,3.0131495,0.125
62046,1705428397002,2024-01-16 12:06:37-06:00,12:06:37,2024-01-16,20.99753860325564,86.74743661220674,0,4,3.0131495,0.25
62028,1705428397269,2024-01-16 12:06:37-06:00,12:06:37,2024-01-16,-165.44359132620426,-157.7979286701351,0,4,2.9959316,0.125
62037,1705428397127,2024-01-16 12:06:37-06:00,12:06:37,2024-01-16,-32.15192407019804,-244.57642114532513,0,4,3.0261936,0.1875
62019,1705428397002,2024-01-16 12:06:37-06:00,12:06:37,2024-01-16,104.97738422616194,-243.68468781415817,0,4,3.017485,0.125
62023,1705428396735,2024-01-16 12:06:37-06:00,12:06:37,2024-01-16,-60.66732375545312,-66.03578652373267,0,4,2.991658,0.125
62025,1705428397534,2024-01-16 12:06:38-06:00,12:06:38,2024-01-16,74.89469555812732,83.61929079560281,0,4,3.0045161,0.0625
62023,1705428397800,2024-01-16 12:06:38-06:00,12:06:38,2024-01-16,-59.95688711268478,-61.90473725758969,0,4,2.9959316,0.25
62023,1705428398878,2024-01-16 12:06:39-06:00,12:06:39,2024-01-16,-58.5629211913256,-67.33087439394168,0,3,3.0002177,0.08333333333333337
62025,1705428399291,2024-01-16 12:06:39-06:00,12:06:39,2024-01-16,74.33407466960612,81.86763056625455,0,4,3.0045161,0.0625
62045,1705428399417,2024-01-16 12:06:39-06:00,12:06:39,2024-01-16,-18.310962451268843,-27.559346109424446,0,4,3.017485,0.0625
62046,1705428399417,2024-01-16 12:06:39-06:00,12:06:39,2024-01-16,21.24671947017958,86.99609911949966,0,4,3.0045161,0.25
62025,1705428400358,2024-01-16 12:06:40-06:00,12:06:40,2024-01-16,73.48970817052543,77.49267569220126,0,4,3.0045161,0.0625
62019,1705428400231,2024-01-16 12:06:40-06:00,12:06:40,2024-01-16,105.69850612576144,-242.10569004098943,0,3,3.017485,0.08333333333333337
62023,1705428399965,2024-01-16 12:06:40-06:00,12:06:40,2024-01-16,-59.44365513300514,-67.07408387112699,0,3,2.9959316,0.08333333333333337
62030,1705428400231,2024-01-16 12:06:40-06:00,12:06:40,2024-01-16,73.41233854710501,-241.8221464461456,0,3,2.9959316,0.25
62025,1705428402375,2024-01-16 12:06:42-06:00,12:06:42,2024-01-16,72.53098737577207,71.39123846503696,0,4,3.0045161,0.0
62023,1705428401982,2024-01-16 12:06:42-06:00,12:06:42,2024-01-16,-59.923605117496386,-65.99541330367205,0,4,3.0045161,0.1875
62030,1705428402248,2024-01-16 12:06:42-06:00,12:06:42,2024-01-16,71.74207449178634,-236.70033147088816,0,4,2.9959316,0.3125
62019,1705428402248,2024-01-16 12:06:42-06:00,12:06:42,2024-01-16,103.73404010610896,-241.34755397173967,0,3,3.017485,0.0
62037,1705428403455,2024-01-16 12:06:43-06:00,12:06:43,2024-01-16,-31.2717847450338,-236.28504032530674,0,3,3.017485,0.0
62025,1705428403455,2024-01-16 12:06:43-06:00,12:06:43,2024-01-16,72.21083840255662,67.45263622968189,0,4,2.9959316,0.0625
62019,1705428403315,2024-01-16 12:06:43-06:00,12:06:43,2024-01-16,98.7638814394634,-239.11950581745532,0,3,3.0131495,0.08333333333333337
62046,1705428402781,2024-01-16 12:06:43-06:00,12:06:43,2024-01-16,25.058433140466136,70.31985726811465,0,3,3.0045161,0.0
62020,1705428402781,2024-01-16 12:06:43-06:00,12:06:43,2024-01-16,-28.25969396681596,34.24340922985243,0,4,3.0261936,0.125
62019,1705428404396,2024-01-16 12:06:44-06:00,12:06:44,2024-01-16,95.10556707012094,-238.58909931843266,0,3,3.021833,0.08333333333333337
62026,1705428404396,2024-01-16 12:06:44-06:00,12:06:44,2024-01-16,-46.51692728250161,-17.112649438733243,0,3,3.0045161,0.16666666666666663
62027,1705428404396,2024-01-16 12:06:44-06:00,12:06:44,2024-01-16,31.98191584004614,-35.54315507278643,0,3,3.0045161,0.08333333333333337
62046,1705428403848,2024-01-16 12:06:44-06:00,12:06:44,2024-01-16,23.473174220965912,72.37115917066457,0,4,3.0088265,0.1875
62046,1705428404928,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,22.668375998583727,81.70389726388079,0,3,3.0002177,0.0
62035,1705428404928,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,-74.00948875073588,-15.935899594850296,0,3,3.021833,0.0
62030,1705428405476,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,62.423355126223626,-243.10305315456833,0,3,2.9959316,0.16666666666666663
62040,1705428404928,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,-48.12833343435378,78.9727402054971,0,4,3.017485,0.1875
62019,1705428405476,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,90.88224900579525,-236.26333626287675,0,3,3.0131495,0.08333333333333337
62025,1705428404662,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,72.8932596805983,66.31710878649662,0,4,3.0002177,0.0
62023,1705428405193,2024-01-16 12:06:45-06:00,12:06:45,2024-01-16,-60.69076323613653,-67.83152042641349,0,4,3.0045161,0.25
62040,1705428406007,2024-01-16 12:06:46-06:00,12:06:46,2024-01-16,-48.55965541724357,89.14312696250926,0,4,3.021833,0.25
62037,1705428406674,2024-01-16 12:06:47-06:00,12:06:47,2024-01-16,-33.11990777639501,-246.27090605093701,0,4,3.021833,0.125
62044,1705428406674,2024-01-16 12:06:47-06:00,12:06:47,2024-01-16,-17.942698341864556,73.8025285422224,0,3,3.017485,0.25
62023,1705428408292,2024-01-16 12:06:48-06:00,12:06:48,2024-01-16,-61.16282447754923,-67.11654933282578,0,4,3.0045161,0.25
62040,1705428408023,2024-01-16 12:06:48-06:00,12:06:48,2024-01-16,-47.08667201949342,91.36198997989065,0,4,3.017485,0.1875
62040,1705428409094,2024-01-16 12:06:49-06:00,12:06:49,2024-01-16,-45.280407064383354,86.12313981211165,0,4,3.017485,0.1875
62019,1705428408701,2024-01-16 12:06:49-06:00,12:06:49,2024-01-16,79.47010945266629,-225.7944826424526,0,4,3.0131495,0.0
62030,1705428408560,2024-01-16 12:06:49-06:00,12:06:49,2024-01-16,49.46012464421901,-231.49219381031864,0,3,2.991658,0.16666666666666663
62038,1705428408828,2024-01-16 12:06:49-06:00,12:06:49,2024-01-16,48.094858888337214,-37.16632562846162,0,3,3.0088265,0.0
62023,1705428409361,2024-01-16 12:06:49-06:00,12:06:49,2024-01-16,-59.829735661914576,-65.53542715104575,0,3,3.0088265,0.08333333333333337
62040,1705428410180,2024-01-16 12:06:50-06:00,12:06:50,2024-01-16,-43.809543877636926,88.21083969141262,0,3,3.017485,0.25
62037,1705428409910,2024-01-16 12:06:50-06:00,12:06:50,2024-01-16,-36.955291258606,-250.46739226583267,0,3,3.0088265,0.16666666666666663
62023,1705428410448,2024-01-16 12:06:50-06:00,12:06:50,2024-01-16,-59.74977749527166,-66.84688806961184,0,4,3.0045161,0.1875
62030,1705428410718,2024-01-16 12:06:51-06:00,12:06:51,2024-01-16,38.832134462949,-226.7876437445485,0,3,2.991658,0.16666666666666663
62019,1705428410718,2024-01-16 12:06:51-06:00,12:06:51,2024-01-16,74.77946628483826,-219.15577192357105,0,3,3.0131495,0.0
62040,1705428411253,2024-01-16 12:06:51-06:00,12:06:51,2024-01-16,-43.71791904555288,87.61480315776981,0,4,3.021833,0.0625
62019,1705428411781,2024-01-16 12:06:52-06:00,12:06:52,2024-01-16,69.1837051308175,-220.3976213824801,0,4,3.0088265,0.0625
62023,1705428411514,2024-01-16 12:06:52-06:00,12:06:52,2024-01-16,-60.31387199900389,-66.52017947417659,0,4,3.0002177,0.25
62030,1705428411781,2024-01-16 12:06:52-06:00,12:06:52,2024-01-16,29.38773474247403,-228.74715019712747,0,4,2.9959316,0.125
62037,1705428411923,2024-01-16 12:06:52-06:00,12:06:52,2024-01-16,-37.08349665722769,-256.0621644159318,0,4,3.0131495,0.0625
62037,1705428412997,2024-01-16 12:06:53-06:00,12:06:53,2024-01-16,-40.14019248257423,-264.8711170857478,0,4,3.0261936,0.125
62037,1705428414079,2024-01-16 12:06:54-06:00,12:06:54,2024-01-16,-40.23955019008852,-264.07370434842085,0,3,3.0131495,0.0
62040,1705428414474,2024-01-16 12:06:54-06:00,12:06:54,2024-01-16,-44.599421637446035,87.1536574798445,0,4,3.017485,0.125
62019,1705428413937,2024-01-16 12:06:54-06:00,12:06:54,2024-01-16,59.16506870656366,-222.360446636381,0,4,3.017485,0.0625
62027,1705428414616,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,32.69414178091833,-36.31964914867201,0,4,3.0088265,0.1875
62023,1705428414616,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,-61.12556043746344,-65.3926029879325,0,4,3.0045161,0.25
62035,1705428415150,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,-74.19606179524558,-18.061053335178304,0,3,3.017485,0.16666666666666663
62030,1705428414883,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,25.094378859596635,-222.7906165497955,0,4,3.0045161,0.125
62037,1705428415150,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,-42.18651878110494,-262.3096850618196,0,3,3.0131495,0.16666666666666663
62025,1705428415008,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,72.02743086445376,63.084587013575984,0,3,3.0002177,0.0
62019,1705428415008,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,50.444113554273315,-219.257789178747,0,4,3.0131495,0.0625
62026,1705428414883,2024-01-16 12:06:55-06:00,12:06:55,2024-01-16,-45.577081940522504,-20.183414917874302,0,4,3.0045161,0.125
62027,1705428415954,2024-01-16 12:06:56-06:00,12:06:56,2024-01-16,34.5315847336258,-36.82940482863153,0,3,3.0088265,0.08333333333333337
62029,1705428416221,2024-01-16 12:06:56-06:00,12:06:56,2024-01-16,7.101702387649311,30.430842140333148,0,3,3.0045161,0.25
62030,1705428415954,2024-01-16 12:06:56-06:00,12:06:56,2024-01-16,17.936698384829537,-230.76494888820957,0,3,2.991658,0.08333333333333337
62040,1705428416494,2024-01-16 12:06:56-06:00,12:06:56,2024-01-16,-45.76551500310396,88.00678029050486,0,4,3.017485,0.1875
62037,1705428417299,2024-01-16 12:06:57-06:00,12:06:57,2024-01-16,-46.62310288563225,-266.6866460665884,0,3,3.0131495,0.08333333333333337
62030,1705428417030,2024-01-16 12:06:57-06:00,12:06:57,2024-01-16,14.974343500934463,-228.89971401115108,0,4,2.9959316,0.0625
62030,1705428418107,2024-01-16 12:06:58-06:00,12:06:58,2024-01-16,11.958258966983992,-228.0661375648175,0,4,2.9959316,0.125
62028,1705428418107,2024-01-16 12:06:58-06:00,12:06:58,2024-01-16,-164.91001168250875,-156.98803337859943,0,4,2.991658,0.125
62040,1705428417568,2024-01-16 12:06:58-06:00,12:06:58,2024-01-16,-46.463316539950625,87.87442458668374,0,4,3.017485,0.125
62019,1705428418248,2024-01-16 12:06:58-06:00,12:06:58,2024-01-16,41.21528432857654,-226.65078679355287,0,4,3.0131495,0.0
62027,1705428417838,2024-01-16 12:06:58-06:00,12:06:58,2024-01-16,34.4572813790922,-35.846795204125485,0,3,3.0088265,0.08333333333333337
62019,1705428419317,2024-01-16 12:06:59-06:00,12:06:59,2024-01-16,36.95739071137696,-222.21464203877352,0,4,3.0131495,0.125
62019,1705428420389,2024-01-16 12:07:00-06:00,12:07:00,2024-01-16,33.34860210665137,-224.07156239770995,0,4,3.0131495,0.0625
62019,1705428421459,2024-01-16 12:07:01-06:00,12:07:01,2024-01-16,32.980298559213075,-216.64059894569937,0,3,3.0131495,0.08333333333333337
62027,1705428421190,2024-01-16 12:07:01-06:00,12:07:01,2024-01-16,32.21697344163881,-34.59305138705974,0,3,3.0045161,0.16666666666666663
62027,1705428422273,2024-01-16 12:07:02-06:00,12:07:02,2024-01-16,34.29227871707057,-35.10196445123576,0,3,3.0088265,0.08333333333333337
62030,1705428422007,2024-01-16 12:07:02-06:00,12:07:02,2024-01-16,10.059115170612674,-225.72292046050302,0,4,2.9959316,0.125
62027,1705428423074,2024-01-16 12:07:03-06:00,12:07:03,2024-01-16,32.73379935683371,-35.14018772821848,0,3,3.0045161,0.16666666666666663
62030,1705428423074,2024-01-16 12:07:03-06:00,12:07:03,2024-01-16,7.105782126300917,-225.6359473553635,0,3,2.991658,0.08333333333333337
62046,1705428425363,2024-01-16 12:07:05-06:00,12:07:05,2024-01-16,22.548509367287192,78.76544035724991,0,4,3.0088265,0.25
62030,1705428425363,2024-01-16 12:07:05-06:00,12:07:05,2024-01-16,6.190634284528262,-220.54277083435642,0,4,2.9959316,0.1875
62027,1705428425363,2024-01-16 12:07:05-06:00,12:07:05,2024-01-16,34.08887285115142,-35.72439210783656,0,4,3.0002177,0.125
62026,1705428425363,2024-01-16 12:07:05-06:00,12:07:05,2024-01-16,-46.642177279229394,-20.41214481917387,0,4,3.0045161,0.1875
62023,1705428425363,2024-01-16 12:07:05-06:00,12:07:05,2024-01-16,-61.38694118150563,-61.33361417858514,0,4,2.991658,0.125
62025,1705428425506,2024-01-16 12:07:06-06:00,12:07:06,2024-01-16,73.56510163312763,70.41696780840572,0,4,3.0088265,0.0625
62035,1705428425633,2024-01-16 12:07:06-06:00,12:07:06,2024-01-16,-74.16446780570404,-18.86360266589476,0,3,3.021833,0.0
62023,1705428426432,2024-01-16 12:07:06-06:00,12:07:06,2024-01-16,-62.180813557948596,-61.59282638513929,0,4,3.0045161,0.1875
62030,1705428426432,2024-01-16 12:07:06-06:00,12:07:06,2024-01-16,5.173170798490767,-215.31440273695185,0,4,2.9873962,0.1875
62029,1705428426971,2024-01-16 12:07:07-06:00,12:07:07,2024-01-16,6.296494441172594,31.650120809803635,0,4,2.9959316,0.1875
62031,1705428427254,2024-01-16 12:07:07-06:00,12:07:07,2024-01-16,76.44239105325198,-55.78222743645948,0,4,3.0002177,0.3125
62023,1705428427517,2024-01-16 12:07:08-06:00,12:07:08,2024-01-16,-64.45961086544695,-56.373518979279154,0,3,3.0002177,0.16666666666666663
62030,1705428427517,2024-01-16 12:07:08-06:00,12:07:08,2024-01-16,3.6587754801242403,-214.93578124247762,0,3,2.9959316,0.08333333333333337
62044,1705428427787,2024-01-16 12:07:08-06:00,12:07:08,2024-01-16,-17.971833648778556,74.69714129341538,0,3,3.017485,0.08333333333333337
62039,1705428427517,2024-01-16 12:07:08-06:00,12:07:08,2024-01-16,-69.96812620955993,43.879230284561935,0,3,3.021833,0.08333333333333337
62030,1705428428595,2024-01-16 12:07:09-06:00,12:07:09,2024-01-16,4.0104530921261885,-213.64624814769007,0,3,2.9959316,0.08333333333333337
62023,1705428428595,2024-01-16 12:07:09-06:00,12:07:09,2024-01-16,-63.71001776684007,-60.18071341795897,0,3,3.0131495,0.25
62028,1705428428595,2024-01-16 12:07:09-06:00,12:07:09,2024-01-16,-165.1430867369243,-156.01945369475976,0,3,2.9959316,0.16666666666666663
62023,1705428429670,2024-01-16 12:07:10-06:00,12:07:10,2024-01-16,-67.78733458973494,-50.49178168170475,0,3,2.9959316,0.25
62030,1705428429670,2024-01-16 12:07:10-06:00,12:07:10,2024-01-16,0.3638166673020491,-221.95224949515182,0,3,2.9959316,0.08333333333333337
62038,1705428429670,2024-01-16 12:07:10-06:00,12:07:10,2024-01-16,48.01428525720723,-37.103040844285175,0,3,3.0045161,0.0
62030,1705428431679,2024-01-16 12:07:12-06:00,12:07:12,2024-01-16,1.4947755080556784,-219.6449219234865,0,4,2.991658,0.1875
62037,1705428431820,2024-01-16 12:07:12-06:00,12:07:12,2024-01-16,-47.29564777546935,-265.58153440122567,0,4,3.0131495,0.0625
62019,1705428431946,2024-01-16 12:07:12-06:00,12:07:12,2024-01-16,30.52994924463344,-219.53150597558584,0,4,3.0131495,0.125
