version,tagId,timestamp,x,y,z,success,blinkIndex,latency,anchorid1,anchorid2,anchorid3,anchorid4,anchorid5,rss1,rss2,rss3,rss4,rss5,converted_date,time
2.1,200000636,1686165690.6403458,,,,False,535915,25,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-80.0,,2023-06-07,14:21:30.640
2.1,200000638,1686165691.225936,-1464.0,-872.0,1000.0,True,3476,15,5018,5043,5077,5100,,-81.0,-82.0,-82.0,-81.0,,2023-06-07,14:21:31.225
2.1,200000636,1686165691.605058,-1216.0,-2517.0,1000.0,True,535916,27,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:31.605
2.1,200000662,1686165691.7966058,5958.0,-350.0,1000.0,True,6142,32,5018,5043,5077,5100,,-82.0,-80.0,-81.0,-81.0,,2023-06-07,14:21:31.796
2.1,200000641,1686165692.223158,927.0,101.0,1000.0,True,451771,21,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:32.223
2.1,200000638,1686165692.2361288,,,,False,3477,45,5018,5043,5077,5100,,-80.0,-82.0,-80.0,-81.0,,2023-06-07,14:21:32.236
2.1,200000636,1686165692.5898938,,,,False,535917,27,5018,5043,5077,5100,,-80.0,-82.0,-82.0,-80.0,,2023-06-07,14:21:32.589
2.1,200000662,1686165692.753783,5838.0,-67.0,1000.0,True,6143,18,5018,5043,5077,5100,,-81.0,-81.0,-82.0,-81.0,,2023-06-07,14:21:32.753
2.1,200000641,1686165693.214346,393.0,297.0,1000.0,True,451772,17,5018,5043,5077,5100,,-80.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:33.214
2.1,200000638,1686165693.229338,,,,False,3478,28,5018,5043,5077,5100,,-81.0,-83.0,-81.0,-83.0,,2023-06-07,14:21:33.229
2.1,200000636,1686165693.598908,623.0,-2161.0,1000.0,True,535918,27,5018,5043,5077,5100,,-81.0,-82.0,-82.0,-81.0,,2023-06-07,14:21:33.598
2.1,200000638,1686165694.209722,,,,False,3479,26,5018,5043,5077,5100,,-81.0,-82.0,-82.0,-82.0,,2023-06-07,14:21:34.209
2.1,200000636,1686165694.627727,623.0,-2161.0,1000.0,True,535919,21,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-80.0,,2023-06-07,14:21:34.627
2.1,200000662,1686165694.713387,5583.0,112.0,1000.0,True,6145,24,5018,5043,5077,5100,,-81.0,-81.0,-82.0,-81.0,,2023-06-07,14:21:34.713
2.1,200000638,1686165695.188397,,,,False,3480,28,5018,5043,5077,5100,,-81.0,-83.0,-81.0,-82.0,,2023-06-07,14:21:35.188
2.1,200000641,1686165695.222349,-317.0,-795.0,1000.0,True,451774,18,5018,5043,5077,5100,,-80.0,-82.0,-82.0,-82.0,,2023-06-07,14:21:35.222
2.1,200000639,1686165695.422519,4660.0,-1276.0,1000.0,True,45878,23,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:35.422
2.1,200000636,1686165695.661676,48.0,-2289.0,1000.0,True,535920,23,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-80.0,,2023-06-07,14:21:35.661
2.1,200000638,1686165696.1636388,,,,False,3481,19,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-82.0,,2023-06-07,14:21:36.163
2.1,200000639,1686165696.390107,4464.0,-834.0,1000.0,True,45879,28,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:36.390
2.1,200000636,1686165696.6781769,400.0,-1898.0,1000.0,True,535921,73,5018,5043,5077,5100,,-80.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:36.678
2.1,200000638,1686165697.154064,,,,False,3482,22,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-82.0,,2023-06-07,14:21:37.154
2.1,200000639,1686165697.4025679,4699.0,-347.0,1000.0,True,45880,16,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:37.402
2.1,200000636,1686165697.675866,920.0,-1927.0,1000.0,True,535922,20,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:37.675
2.1,200000638,1686165698.177207,,,,False,3483,20,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:38.177
2.1,200000639,1686165698.447358,3887.0,147.0,1000.0,True,45881,26,5018,5043,5077,5100,,-82.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:38.447
2.1,200000636,1686165698.6847339,1646.0,-1873.0,1000.0,True,535923,26,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:38.684
2.1,200000638,1686165699.177065,,,,False,3484,17,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-82.0,,2023-06-07,14:21:39.177
2.1,200000639,1686165699.459684,3007.0,24.0,1000.0,True,45882,28,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:39.459
2.1,200000636,1686165699.709879,1178.0,-1566.0,1000.0,True,535924,26,5018,5043,5077,5100,,-80.0,-81.0,-82.0,-80.0,,2023-06-07,14:21:39.709
2.1,200000638,1686165700.147457,,,,False,3485,24,5018,5043,5077,5100,,-81.0,-80.0,-81.0,-81.0,,2023-06-07,14:21:40.147
2.1,200000639,1686165700.441557,2722.0,190.0,1000.0,True,45883,25,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:40.441
2.1,200000636,1686165700.711572,849.0,-1112.0,1000.0,True,535925,32,5018,5043,5077,5100,,-82.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:40.711
2.1,200000638,1686165701.114836,-1843.0,-875.0,1000.0,True,3486,14,5018,5043,5077,5100,,-80.0,-82.0,-82.0,-81.0,,2023-06-07,14:21:41.114
2.1,200000639,1686165701.453496,2461.0,-118.0,1000.0,True,45884,23,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:41.453
2.1,200000636,1686165701.705386,847.0,-2106.0,1000.0,True,535926,78,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:41.705
2.1,200000638,1686165702.074627,-564.0,-759.0,1000.0,True,3487,17,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:42.074
2.1,200000639,1686165702.456745,2326.0,228.0,1000.0,True,45885,14,5018,5043,5077,5100,,-81.0,-81.0,-80.0,-81.0,,2023-06-07,14:21:42.456
2.1,200000636,1686165702.6979308,1015.0,-1620.0,1000.0,True,535927,21,5018,5043,5077,5100,,-80.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:42.697
2.1,200000638,1686165703.0484948,-1289.0,-658.0,1000.0,True,3488,34,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:43.048
2.1,200000639,1686165703.459336,2126.0,460.0,1000.0,True,45886,21,5018,5043,5077,5100,,-80.0,-82.0,-82.0,-81.0,,2023-06-07,14:21:43.459
2.1,200000636,1686165703.683219,792.0,-1335.0,1000.0,True,535928,27,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:43.683
2.1,200000639,1686165704.472349,2126.0,460.0,1000.0,True,45887,28,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:44.472
2.1,200000636,1686165704.6743128,489.0,-1452.0,1000.0,True,535929,27,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:44.674
2.1,200000638,1686165705.061884,-929.0,-234.0,1000.0,True,3490,20,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:45.061
2.1,200000639,1686165705.480882,2070.0,42.0,1000.0,True,45888,17,5018,5043,5077,5100,,-80.0,-81.0,-80.0,-82.0,,2023-06-07,14:21:45.480
2.1,200000636,1686165705.679937,489.0,-1452.0,1000.0,True,535930,21,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:45.679
2.1,200000638,1686165706.066813,-929.0,-234.0,1000.0,True,3491,26,5018,5043,5077,5100,,-80.0,-82.0,-80.0,-81.0,,2023-06-07,14:21:46.066
2.1,200000636,1686165706.675655,489.0,-1452.0,1000.0,True,535931,20,5018,5043,5077,5100,,-81.0,-81.0,-82.0,-81.0,,2023-06-07,14:21:46.675
2.1,200000640,1686165706.700863,2785.0,-1462.0,1000.0,True,18561,20,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:46.700
2.1,200000638,1686165707.0484319,-1507.0,-254.0,1000.0,True,3492,18,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:47.048
2.1,200000641,1686165707.118281,1518.0,-1313.0,1000.0,True,451786,31,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:47.118
2.1,200000636,1686165707.6469789,489.0,-1452.0,1000.0,True,535932,16,5018,5043,5077,5100,,-80.0,-81.0,-81.0,-80.0,,2023-06-07,14:21:47.646
2.1,200000640,1686165707.732761,2785.0,-1462.0,1000.0,True,18562,19,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:47.732
2.1,200000638,1686165708.0281959,-1507.0,-254.0,1000.0,True,3493,24,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:48.028
2.1,200000641,1686165708.1138868,2700.0,-1136.0,1000.0,True,451787,17,5018,5043,5077,5100,,-80.0,-81.0,-82.0,-81.0,,2023-06-07,14:21:48.113
2.1,200000636,1686165708.652767,674.0,-1690.0,1000.0,True,535933,27,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:48.652
2.1,200000640,1686165708.757756,2785.0,-1462.0,1000.0,True,18563,24,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:48.757
2.1,200000638,1686165709.013363,-1507.0,-254.0,1000.0,True,3494,27,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:49.013
2.1,200000641,1686165709.104965,2700.0,-1136.0,1000.0,True,451788,34,5018,5043,5077,5100,,-82.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:49.104
2.1,200000636,1686165709.662163,674.0,-1690.0,1000.0,True,535934,31,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:49.662
2.1,200000640,1686165709.792868,2785.0,-1462.0,1000.0,True,18564,22,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:49.792
2.1,200000638,1686165710.019446,-731.0,-566.0,1000.0,True,3495,23,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:21:50.019
2.1,200000638,1686165718.1785269,-387.0,-2203.0,1000.0,True,3503,26,5018,5043,5077,5100,,-81.0,-81.0,-80.0,-81.0,,2023-06-07,14:21:58.178
2.1,200000636,1686165718.596505,-587.0,-2209.0,1000.0,True,535943,28,5018,5043,5077,5100,,-81.0,-82.0,-82.0,-81.0,,2023-06-07,14:21:58.596
2.1,200000641,1686165718.926071,1755.0,-2186.0,1000.0,True,451798,30,5018,5043,5077,5100,,-82.0,-81.0,-83.0,-81.0,,2023-06-07,14:21:58.926
2.1,200000638,1686165719.189503,-205.0,-1851.0,1000.0,True,3504,23,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:59.189
2.1,200000663,1686165719.2297149,2676.0,-373.0,1000.0,True,125287,18,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-83.0,,2023-06-07,14:21:59.229
2.1,200000640,1686165719.5677,2816.0,-1423.0,1000.0,True,18574,22,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:59.567
2.1,200000636,1686165719.593729,-841.0,-2909.0,1000.0,True,535944,21,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:59.593
2.1,200000641,1686165719.8990018,1442.0,-2355.0,1000.0,True,451799,33,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:21:59.899
2.1,200000638,1686165720.2244189,425.0,-1826.0,1000.0,True,3505,19,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:00.224
2.1,200000663,1686165720.225806,2676.0,-373.0,1000.0,True,125288,20,5018,5043,5077,5100,,-82.0,-82.0,-82.0,-87.0,,2023-06-07,14:22:00.225
2.1,200000640,1686165720.5625648,2816.0,-1423.0,1000.0,True,18575,27,5018,5043,5077,5100,,-81.0,-82.0,-82.0,-81.0,,2023-06-07,14:22:00.562
2.1,200000636,1686165720.608868,,,,False,535945,16,5018,5043,5077,5100,,-83.0,-85.0,-83.0,-82.0,,2023-06-07,14:22:00.608
2.1,200000641,1686165720.905186,994.0,-1958.0,1000.0,True,451800,28,5018,5043,5077,5100,,-82.0,-81.0,-81.0,-80.0,,2023-06-07,14:22:00.905
2.1,200000663,1686165721.215149,2676.0,-373.0,1000.0,True,125289,16,5018,5043,5077,5100,,-83.0,-82.0,-81.0,-87.0,,2023-06-07,14:22:01.215
2.1,200000638,1686165721.233531,287.0,-2824.0,1000.0,True,3506,25,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:01.233
2.1,200000640,1686165721.5365648,2816.0,-1423.0,1000.0,True,18576,40,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:01.536
2.1,200000636,1686165721.629341,,,,False,535946,28,5018,5043,5077,5100,,-84.0,-86.0,-83.0,-81.0,,2023-06-07,14:22:01.629
2.1,200000641,1686165721.938588,1047.0,-2466.0,1000.0,True,451801,26,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:01.938
2.1,200000663,1686165722.2030249,2976.0,-260.0,1000.0,True,125290,19,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-83.0,,2023-06-07,14:22:02.203
2.1,200000638,1686165722.212002,,,,False,3507,83,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-80.0,,2023-06-07,14:22:02.212
2.1,200000640,1686165722.4934618,2816.0,-1423.0,1000.0,True,18577,20,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:02.493
2.1,200000636,1686165722.666143,,,,False,535947,29,5018,5043,5077,5100,,-83.0,-85.0,-84.0,-84.0,,2023-06-07,14:22:02.666
2.1,200000641,1686165722.977126,847.0,-2951.0,1000.0,True,451802,15,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:02.977
2.1,200000638,1686165723.191527,-1704.0,-3508.0,1000.0,True,3508,26,5018,5043,5077,5100,,-81.0,-82.0,-83.0,-81.0,,2023-06-07,14:22:03.191
2.1,200000663,1686165723.2079148,2976.0,-260.0,1000.0,True,125291,35,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-82.0,,2023-06-07,14:22:03.207
2.1,200000640,1686165723.480057,2816.0,-1423.0,1000.0,True,18578,12,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:03.480
2.1,200000636,1686165723.699261,,,,False,535948,36,5018,5043,5077,5100,,-81.0,-85.0,-83.0,-83.0,,2023-06-07,14:22:03.699
2.1,200000638,1686165724.189247,-1443.0,-4167.0,1000.0,True,3509,28,5018,5043,5077,5100,,-85.0,-86.0,-86.0,-81.0,,2023-06-07,14:22:04.189
2.1,200000640,1686165724.510026,2816.0,-1423.0,1000.0,True,18579,17,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:04.510
2.1,200000636,1686165724.710239,,,,False,535949,59,5018,5043,5077,5100,,-81.0,-83.0,-82.0,-82.0,,2023-06-07,14:22:04.710
2.1,200000638,1686165725.202623,,,,False,3510,21,5018,5043,5077,5100,,-82.0,-82.0,-83.0,-80.0,,2023-06-07,14:22:05.202
2.1,200000636,1686165725.727047,,,,False,535950,20,5018,5043,5077,5100,,-81.0,-87.0,-84.0,-85.0,,2023-06-07,14:22:05.727
2.1,200000638,1686165726.21168,,,,False,3511,20,5018,5043,5077,5100,,-84.0,-84.0,-82.0,-81.0,,2023-06-07,14:22:06.211
2.1,200000639,1686165726.7293909,2814.0,-3246.0,1000.0,True,45909,24,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:06.729
2.1,200000636,1686165726.764375,-823.0,-869.0,1000.0,True,535951,25,5018,5043,5077,5100,,-82.0,-89.0,-85.0,-86.0,,2023-06-07,14:22:06.764
2.1,200000641,1686165727.112632,,,,False,451806,13,5018,5043,5077,5100,,-89.0,-88.0,-86.0,-83.0,,2023-06-07,14:22:07.112
2.1,200000638,1686165727.225589,,,,False,3512,26,5018,5043,5077,5100,,-87.0,-86.0,-83.0,-82.0,,2023-06-07,14:22:07.225
2.1,200000636,1686165727.776417,,,,False,535952,19,5018,5043,5077,5100,,-85.0,-93.0,-86.0,-91.0,,2023-06-07,14:22:07.776
2.1,200000638,1686165728.2629578,,,,False,3513,15,5018,5043,5077,5100,,-87.0,-91.0,-89.0,-85.0,,2023-06-07,14:22:08.262
2.1,200000636,1686165728.781669,,,,False,535953,21,5018,5043,5077,5100,,-81.0,-86.0,-83.0,-86.0,,2023-06-07,14:22:08.781
2.1,200000640,1686165728.60565,,,,False,18583,212,5018,5100,,,,-88.0,-85.0,,,,2023-06-07,14:22:08.605
2.1,200000663,1686165729.2351449,2090.0,-398.0,1000.0,True,125297,22,5018,5043,5077,5100,,-81.0,-83.0,-82.0,-82.0,,2023-06-07,14:22:09.235
2.1,200000638,1686165729.284072,,,,False,3514,18,5018,5043,5077,5100,,-90.0,-94.0,-93.0,-89.0,,2023-06-07,14:22:09.284
2.1,200000639,1686165729.7378268,2358.0,-4340.0,1000.0,True,45912,18,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:09.737
2.1,200000636,1686165729.7861938,,,,False,535954,25,5018,5043,5077,5100,,-88.0,-92.0,-88.0,-88.0,,2023-06-07,14:22:09.786
2.1,200000641,1686165730.154547,-350.0,-3936.0,1000.0,True,451809,20,5018,5043,5077,5100,,-96.0,-120.0,-93.0,-92.0,,2023-06-07,14:22:10.154
2.1,200000638,1686165730.259976,,,,False,3515,16,5018,5043,5077,5100,,-94.0,-120.0,-100.0,-93.0,,2023-06-07,14:22:10.259
2.1,200000639,1686165730.740041,,,,False,45913,23,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-82.0,,2023-06-07,14:22:10.740
2.1,200000636,1686165730.781692,,,,False,535955,28,5018,5043,5077,5100,,-99.0,-99.0,-94.0,-93.0,,2023-06-07,14:22:10.781
2.1,200000663,1686165731.2137969,2337.0,-18.0,1000.0,True,125299,23,5018,5043,5077,5100,,-81.0,-85.0,-82.0,-83.0,,2023-06-07,14:22:11.213
2.1,200000638,1686165731.2635748,,,,False,3516,32,5018,5043,5077,5100,,-94.0,-102.0,-105.0,-93.0,,2023-06-07,14:22:11.263
2.1,200000636,1686165731.7566988,,,,False,535956,18,5018,5043,5077,5100,,-96.0,-101.0,-95.0,-93.0,,2023-06-07,14:22:11.756
2.1,200000661,1686165731.771699,3723.0,-133.0,1000.0,True,512,16,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:11.771
2.1,200000663,1686165732.1983988,2337.0,-18.0,1000.0,True,125300,31,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-82.0,,2023-06-07,14:22:12.198
2.1,200000638,1686165732.269733,,,,False,3517,16,5018,5077,5100,,,-95.0,-120.0,-101.0,,,2023-06-07,14:22:12.269
2.1,200000636,1686165732.7280529,-883.0,-573.0,1000.0,True,535957,16,5018,5043,5077,5100,,-120.0,-98.0,-96.0,-94.0,,2023-06-07,14:22:12.728
2.1,200000661,1686165732.8003979,4474.0,-1917.0,1000.0,True,513,15,5018,5043,5077,5100,,-82.0,-80.0,-81.0,-80.0,,2023-06-07,14:22:12.800
2.1,200000663,1686165733.181715,2337.0,-18.0,1000.0,True,125301,29,5018,5043,5077,5100,,-82.0,-83.0,-80.0,-83.0,,2023-06-07,14:22:13.181
2.1,200000638,1686165733.258766,,,,False,3518,212,5018,,,,,-102.0,,,,,2023-06-07,14:22:13.258
2.1,200000636,1686165733.7175639,2094.0,-361.0,1000.0,True,535958,19,5018,5043,5077,5100,,-120.0,-96.0,-103.0,-105.0,,2023-06-07,14:22:13.717
2.1,200000663,1686165734.1809318,2337.0,-18.0,1000.0,True,125302,23,5018,5043,5077,5100,,-81.0,-82.0,-80.0,-82.0,,2023-06-07,14:22:14.180
2.1,200000641,1686165734.1986668,,,,False,451813,211,5018,,,,,-98.0,,,,,2023-06-07,14:22:14.198
2.1,200000638,1686165734.264406,,,,False,3519,222,5018,5100,,,,-96.0,-120.0,,,,2023-06-07,14:22:14.264
2.1,200000662,1686165734.598389,2115.0,-2948.0,1000.0,True,6185,19,5018,5043,5077,5100,,-82.0,-81.0,-82.0,-81.0,,2023-06-07,14:22:14.598
2.1,200000640,1686165734.7127779,2816.0,-1423.0,1000.0,True,18589,28,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:14.712
2.1,200000654,1686165734.6293468,,,,False,3555,211,5043,5100,,,,-120.0,-120.0,,,,2023-06-07,14:22:14.629
2.1,200000636,1686165734.720811,,,,False,535959,212,5077,,,,,-120.0,,,,,2023-06-07,14:22:14.720
2.1,200000663,1686165735.2006578,2337.0,-18.0,1000.0,True,125303,23,5018,5043,5077,5100,,-82.0,-83.0,-81.0,-83.0,,2023-06-07,14:22:15.200
2.1,200000662,1686165735.6045299,1507.0,-3485.0,1000.0,True,6186,23,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:15.604
2.1,200000640,1686165735.7408419,2816.0,-1423.0,1000.0,True,18590,17,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:15.740
2.1,200000654,1686165735.622082,,,,False,3556,212,5043,,,,,-120.0,,,,,2023-06-07,14:22:15.622
2.1,200000639,1686165735.82278,-738.0,58.0,1000.0,True,45918,20,5018,5043,5077,5100,,-81.0,-81.0,-80.0,-81.0,,2023-06-07,14:22:15.822
2.1,200000663,1686165736.2211928,2378.0,359.0,1000.0,True,125304,19,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-82.0,,2023-06-07,14:22:16.221
2.1,200000662,1686165736.628881,1644.0,-3128.0,1000.0,True,6187,23,5018,5043,5077,5100,,-80.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:16.628
2.1,200000639,1686165736.8193278,-750.0,-308.0,1000.0,True,45919,20,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:16.819
2.1,200000661,1686165736.832252,4139.0,-1293.0,1000.0,True,517,23,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:16.832
2.1,200000663,1686165737.2400188,2243.0,712.0,1000.0,True,125305,25,5018,5043,5077,5100,,-81.0,-82.0,-80.0,-82.0,,2023-06-07,14:22:17.240
2.1,200000662,1686165737.669703,2324.0,-1459.0,1000.0,True,6188,28,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:17.669
2.1,200000639,1686165737.8473718,-750.0,-308.0,1000.0,True,45920,31,5018,5043,5077,5100,,-79.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:17.847
2.1,200000663,1686165738.2583568,2243.0,712.0,1000.0,True,125306,18,5018,5043,5077,5100,,-82.0,-82.0,-81.0,-82.0,,2023-06-07,14:22:18.258
2.1,200000662,1686165738.665736,2590.0,-876.0,1000.0,True,6189,27,5018,5043,5077,5100,,-81.0,-83.0,-81.0,-82.0,,2023-06-07,14:22:18.665
2.1,200000639,1686165738.852264,499.0,-372.0,1000.0,True,45921,18,5018,5043,5077,5100,,-81.0,-81.0,-81.0,-81.0,,2023-06-07,14:22:18.852
2.1,200000661,1686165738.893054,4408.0,-1525.0,1000.0,True,519,14,5018,5043,5077,5100,,-81.0,-79.0,-81.0,-81.0,,2023-06-07,14:22:18.893
2.1,200000663,1686165739.2541249,,,,False,125307,28,5043,5077,5100,,,-82.0,-80.0,-83.0,,,2023-06-07,14:22:19.254
2.1,200000662,1686165739.6179779,,,,False,6190,26,5043,5077,5100,,,-81.0,-81.0,-82.0,,,2023-06-07,14:22:19.617
2.1,200000640,1686165739.8018658,,,,False,18594,22,5043,5077,5100,,,-82.0,-81.0,-82.0,,,2023-06-07,14:22:19.801
2.1,200000639,1686165739.863812,,,,False,45922,18,5043,5077,5100,,,-81.0,-81.0,-81.0,,,2023-06-07,14:22:19.863
2.1,200000661,1686165739.889853,,,,False,520,30,5043,5077,5100,,,-80.0,-81.0,-81.0,,,2023-06-07,14:22:19.889
2.1,200000663,1686165740.23276,,,,False,125308,29,5018,5043,5077,5100,,-82.0,-83.0,-81.0,-84.0,,2023-06-07,14:22:20.232
2.1,200000662,1686165740.5799139,,,,False,6191,18,5018,5043,5077,5100,,-81.0,-80.0,-81.0,-81.0,,2023-06-07,14:22:20.579
2.1,200000640,1686165740.8049278,,,,False,18595,29,5018,5043,5077,5100,,-81.0,-82.0,-81.0,-81.0,,2023-06-07,14:22:20.804
2.1,200000639,1686165740.888563,,,,False,45923,23,5018,5043,5077,5100,,-81.0,-81.0,-80.0,-81.0,,2023-06-07,14:22:20.888
