tagId,time,x,y,z
62039,14:39:15,449.6477244218477,478.57533401831375,0.0
62043,14:39:15,556.5886694866116,455.8810324354044,0.0
62021,14:39:16,407.1867975692845,550.3928081325043,0.0
62027,14:39:16,507.5536795498729,509.033135153525,0.0
62028,14:39:16,512.8270140212184,500.7541183536575,0.0
62035,14:39:16,436.28271435547776,473.961414977088,0.0
62039,14:39:16,449.6477244218477,478.57533401831375,0.0
62043,14:39:16,556.5886694866116,455.8810324354044,0.0
62021,14:39:17,407.1867975692845,550.3928081325043,0.0
62027,14:39:17,507.5536795498729,509.033135153525,0.0
62028,14:39:17,512.8270140212184,500.7541183536575,0.0
62035,14:39:17,436.28271435547776,473.961414977088,0.0
62039,14:39:17,449.6477244218477,478.57533401831375,0.0
62043,14:39:17,556.5886694866116,455.8810324354044,0.0
62021,14:39:18,407.1867975692845,550.3928081325043,0.0
62027,14:39:18,507.5536795498729,509.033135153525,0.0
62028,14:39:18,512.8270140212184,500.7541183536575,0.0
62035,14:39:18,436.28271435547776,473.961414977088,0.0
62039,14:39:18,449.6477244218477,478.57533401831375,0.0
62043,14:39:18,556.5886694866116,455.8810324354044,0.0
62021,14:39:19,407.1867975692845,550.3928081325043,0.0
62027,14:39:19,507.5536795498729,509.033135153525,0.0
62028,14:39:19,512.8270140212184,500.7541183536575,0.0
62035,14:39:19,436.28271435547776,473.961414977088,0.0
62039,14:39:19,449.6477244218477,478.57533401831375,0.0
62043,14:39:19,556.5886694866116,455.8810324354044,0.0
62018,14:39:20,455.8885591881405,459.3936267237774,0.0
62020,14:39:20,595.0720512070707,533.8289118833991,0.0
62021,14:39:20,407.1867975692845,550.3928081325043,0.0
62023,14:39:20,510.7326761344567,480.0966836888552,0.0
62027,14:39:20,507.5536795498729,509.033135153525,0.0
62028,14:39:20,512.8270140212184,500.7541183536575,0.0
62035,14:39:20,436.28271435547776,473.961414977088,0.0
62037,14:39:20,526.2799369635871,456.08054405205394,0.0
62039,14:39:20,449.6477244218477,478.57533401831375,0.0
62043,14:39:20,556.5886694866116,455.8810324354044,0.0
62018,14:39:21,455.8885591881405,459.3936267237774,0.0
62020,14:39:21,595.0720512070707,533.8289118833991,0.0
62021,14:39:21,407.1867975692845,550.3928081325043,0.0
62023,14:39:21,510.7326761344567,480.0966836888552,0.0
62027,14:39:21,507.5536795498729,509.033135153525,0.0
62028,14:39:21,512.8270140212184,500.7541183536575,0.0
62035,14:39:21,436.28271435547776,473.961414977088,0.0
62037,14:39:21,526.2799369635871,456.08054405205394,0.0
62039,14:39:21,449.6477244218477,478.57533401831375,0.0
62043,14:39:21,556.5886694866116,455.8810324354044,0.0
62018,14:39:22,455.8885591881405,459.3936267237774,0.0
62020,14:39:22,595.0720512070707,533.8289118833991,0.0
62021,14:39:22,407.1867975692845,550.3928081325043,0.0
62023,14:39:22,510.7326761344567,480.0966836888552,0.0
62025,14:39:22,587.0166726389704,588.671248054539,0.0
62027,14:39:22,507.5536795498729,509.033135153525,0.0
62028,14:39:22,512.8270140212184,500.7541183536575,0.0
62035,14:39:22,436.28271435547776,473.961414977088,0.0
62037,14:39:22,526.2799369635871,456.08054405205394,0.0
62039,14:39:22,449.6477244218477,478.57533401831375,0.0
62043,14:39:22,556.5886694866116,455.8810324354044,0.0
62018,14:39:23,455.8885591881405,459.3936267237774,0.0
62020,14:39:23,595.0720512070707,533.8289118833991,0.0
62021,14:39:23,407.1867975692845,550.3928081325043,0.0
62022,14:39:23,486.8515492400055,497.9140872903992,0.0
62023,14:39:23,510.7326761344567,480.0966836888552,0.0
62025,14:39:23,587.0166726389704,588.671248054539,0.0
62027,14:39:23,507.5536795498729,509.033135153525,0.0
62028,14:39:23,512.8270140212184,500.7541183536575,0.0
62035,14:39:23,436.28271435547776,473.961414977088,0.0
62037,14:39:23,526.2799369635871,456.08054405205394,0.0
62039,14:39:23,449.6477244218477,478.57533401831375,0.0
62043,14:39:23,556.5886694866116,455.8810324354044,0.0
62018,14:39:24,455.8885591881405,459.3936267237774,0.0
62020,14:39:24,595.0720512070707,533.8289118833991,0.0
62021,14:39:24,407.1867975692845,550.3928081325043,0.0
62022,14:39:24,457.7954147416152,506.1588106102271,0.0
62023,14:39:24,510.7326761344567,480.0966836888552,0.0
62025,14:39:24,587.0166726389704,588.671248054539,0.0
62027,14:39:24,507.5536795498729,509.033135153525,0.0
62028,14:39:24,512.8270140212184,500.7541183536575,0.0
62035,14:39:24,436.28271435547776,473.961414977088,0.0
62037,14:39:24,526.2799369635871,456.08054405205394,0.0
62039,14:39:24,449.6477244218477,478.57533401831375,0.0
62043,14:39:24,556.5886694866116,455.8810324354044,0.0
62018,14:39:25,455.8885591881405,459.3936267237774,0.0
62020,14:39:25,605.6767018410292,527.5038604328398,0.0
62021,14:39:25,407.1867975692845,550.3928081325043,0.0
62022,14:39:25,454.05787000496224,510.5908592227596,0.0
62023,14:39:25,510.7326761344567,480.0966836888552,0.0
62025,14:39:25,580.6862990957287,588.2633573771952,0.0
62027,14:39:25,507.5536795498729,509.033135153525,0.0
62028,14:39:25,512.8270140212184,500.7541183536575,0.0
62035,14:39:25,436.28271435547776,473.961414977088,0.0
62037,14:39:25,526.2799369635871,456.08054405205394,0.0
62039,14:39:25,449.6477244218477,478.57533401831375,0.0
62043,14:39:25,556.5592582746269,458.3921645463104,0.0
62018,14:39:26,455.8885591881405,459.3936267237774,0.0
62020,14:39:26,597.8829953638269,513.0696245901788,0.0
62021,14:39:26,407.1867975692845,550.3928081325043,0.0
62022,14:39:26,439.6998981886134,514.2923776806031,0.0
62023,14:39:26,510.7326761344567,480.0966836888552,0.0
62025,14:39:26,578.6188867845322,588.1105408375354,0.0
62027,14:39:26,506.0802687849854,509.2205840223219,0.0
62028,14:39:26,507.80256183468674,505.0094939854006,0.0
62035,14:39:26,435.7112566159116,474.5416327929165,0.0
62037,14:39:26,526.2799369635871,456.08054405205394,0.0
62039,14:39:26,448.453553656653,477.0869076636849,0.0
62043,14:39:26,555.5475483473206,460.2733664782778,0.0
62018,14:39:27,455.8885591881405,459.3936267237774,0.0
62020,14:39:27,597.8829953638269,513.0696245901788,0.0
62021,14:39:27,407.1867975692845,550.3928081325043,0.0
62022,14:39:27,443.22694544418255,518.891654336524,0.0
62023,14:39:27,510.7326761344567,480.0966836888552,0.0
62025,14:39:27,578.6188867845322,588.1105408375354,0.0
62027,14:39:27,506.0802687849854,509.2205840223219,0.0
62028,14:39:27,507.80256183468674,505.0094939854006,0.0
62035,14:39:27,435.7112566159116,474.5416327929165,0.0
62037,14:39:27,526.2799369635871,456.08054405205394,0.0
62039,14:39:27,448.453553656653,477.0869076636849,0.0
62043,14:39:27,556.6315161040179,461.5057089646249,0.0
62018,14:39:28,455.8885591881405,459.3936267237774,0.0
62020,14:39:28,598.5748870185561,496.3347168480847,0.0
62021,14:39:28,407.1867975692845,550.3928081325043,0.0
62022,14:39:28,443.22694544418255,518.891654336524,0.0
62023,14:39:28,510.7326761344567,480.0966836888552,0.0
62025,14:39:28,578.6188867845322,588.1105408375354,0.0
62027,14:39:28,506.0802687849854,509.2205840223219,0.0
62028,14:39:28,507.80256183468674,505.0094939854006,0.0
62035,14:39:28,435.7112566159116,474.5416327929165,0.0
62037,14:39:28,526.2799369635871,456.08054405205394,0.0
62039,14:39:28,448.453553656653,477.0869076636849,0.0
62043,14:39:28,559.6081420894984,462.6318165687213,0.0
62018,14:39:29,455.8885591881405,459.3936267237774,0.0
62020,14:39:29,598.5748870185561,496.3347168480847,0.0
62021,14:39:29,407.1867975692845,550.3928081325043,0.0
62022,14:39:29,443.22694544418255,518.891654336524,0.0
62023,14:39:29,510.7326761344567,480.0966836888552,0.0
62025,14:39:29,578.6188867845322,588.1105408375354,0.0
62027,14:39:29,506.0802687849854,509.2205840223219,0.0
62028,14:39:29,507.80256183468674,505.0094939854006,0.0
62035,14:39:29,435.7112566159116,474.5416327929165,0.0
62037,14:39:29,526.2799369635871,456.08054405205394,0.0
62039,14:39:29,448.453553656653,477.0869076636849,0.0
62043,14:39:29,559.6081420894984,462.6318165687213,0.0
62018,14:39:30,454.9688697418495,459.6583318743863,0.0
62020,14:39:30,604.5245338328829,489.8556547689433,0.0
62021,14:39:30,407.1867975692845,550.3928081325043,0.0
62022,14:39:30,465.47052084014376,521.974058462007,0.0
62023,14:39:30,510.7326761344567,480.0966836888552,0.0
62025,14:39:30,578.6188867845322,588.1105408375354,0.0
62027,14:39:30,506.0802687849854,509.2205840223219,0.0
62028,14:39:30,507.80256183468674,505.0094939854006,0.0
62035,14:39:30,435.7112566159116,474.5416327929165,0.0
62037,14:39:30,526.2799369635871,456.08054405205394,0.0
62039,14:39:30,448.453553656653,477.0869076636849,0.0
62043,14:39:30,562.2674144782736,467.7625864205297,0.0
62018,14:39:31,454.9688697418495,459.6583318743863,0.0
62020,14:39:31,606.5242108470129,485.85927396386194,0.0
62021,14:39:31,407.1867975692845,550.3928081325043,0.0
62022,14:39:31,465.47052084014376,521.974058462007,0.0
62023,14:39:31,510.1570827433861,480.2424413308464,0.0
62025,14:39:31,578.6188867845322,588.1105408375354,0.0
62027,14:39:31,506.0802687849854,509.2205840223219,0.0
62028,14:39:31,507.80256183468674,505.0094939854006,0.0
62035,14:39:31,435.7112566159116,474.5416327929165,0.0
62037,14:39:31,528.2582521943955,454.49500379553024,0.0
62039,14:39:31,448.453553656653,477.0869076636849,0.0
62043,14:39:31,565.6510413528705,468.0271931686225,0.0
62018,14:39:32,454.9688697418495,459.6583318743863,0.0
62020,14:39:32,606.5242108470129,485.85927396386194,0.0
62021,14:39:32,407.1867975692845,550.3928081325043,0.0
62022,14:39:32,494.4994156064824,510.4860622791733,0.0
62023,14:39:32,510.1570827433861,480.2424413308464,0.0
62025,14:39:32,581.809682396539,589.9857752488051,0.0
62027,14:39:32,506.0802687849854,509.2205840223219,0.0
62028,14:39:32,507.80256183468674,505.0094939854006,0.0
62035,14:39:32,435.7112566159116,474.5416327929165,0.0
62037,14:39:32,528.2582521943955,454.49500379553024,0.0
62039,14:39:32,448.453553656653,477.0869076636849,0.0
62043,14:39:32,565.6510413528705,468.0271931686225,0.0
62018,14:39:33,454.9688697418495,459.6583318743863,0.0
62020,14:39:33,586.7800711634567,471.8640942633815,0.0
62021,14:39:33,407.1867975692845,550.3928081325043,0.0
62022,14:39:33,508.00342646420575,510.89870417634313,0.0
62023,14:39:33,510.1570827433861,480.2424413308464,0.0
62025,14:39:33,586.9119267243743,592.1327147970374,0.0
62027,14:39:33,506.0802687849854,509.2205840223219,0.0
62028,14:39:33,507.80256183468674,505.0094939854006,0.0
62035,14:39:33,435.7112566159116,474.5416327929165,0.0
62037,14:39:33,528.2582521943955,454.49500379553024,0.0
62039,14:39:33,448.453553656653,477.0869076636849,0.0
62043,14:39:33,558.217824147271,466.0510780445023,0.0
62018,14:39:34,454.9688697418495,459.6583318743863,0.0
62020,14:39:34,564.6167627977024,446.6166361225679,0.0
62021,14:39:34,407.1867975692845,550.3928081325043,0.0
62022,14:39:34,508.5170570398318,499.55415762026246,0.0
62023,14:39:34,510.1570827433861,480.2424413308464,0.0
62025,14:39:34,586.9119267243743,592.1327147970374,0.0
62027,14:39:34,506.0802687849854,509.2205840223219,0.0
62028,14:39:34,507.80256183468674,505.0094939854006,0.0
62035,14:39:34,435.7112566159116,474.5416327929165,0.0
62037,14:39:34,528.2582521943955,454.49500379553024,0.0
62039,14:39:34,448.453553656653,477.0869076636849,0.0
62043,14:39:34,546.7944844454933,464.5879619015505,0.0
62018,14:39:35,454.9688697418495,459.6583318743863,0.0
62020,14:39:35,564.6167627977024,446.6166361225679,0.0
62021,14:39:35,407.1867975692845,550.3928081325043,0.0
62022,14:39:35,513.7357176151077,491.347116578026,0.0
62023,14:39:35,510.1570827433861,480.2424413308464,0.0
62025,14:39:35,586.9119267243743,592.1327147970374,0.0
62027,14:39:35,506.0802687849854,509.2205840223219,0.0
62028,14:39:35,507.80256183468674,505.0094939854006,0.0
62035,14:39:35,435.7112566159116,474.5416327929165,0.0
62037,14:39:35,528.2582521943955,454.49500379553024,0.0
62039,14:39:35,448.453553656653,477.0869076636849,0.0
62043,14:39:35,546.7944844454933,464.5879619015505,0.0
62018,14:39:36,454.9688697418495,459.6583318743863,0.0
62020,14:39:36,546.8110260852643,448.4096265173944,0.0
62021,14:39:36,407.1867975692845,550.3928081325043,0.0
62022,14:39:36,523.0007365123147,495.547084923659,0.0
62023,14:39:36,510.1570827433861,480.2424413308464,0.0
62025,14:39:36,586.7603219842428,591.4843024166908,0.0
62027,14:39:36,506.0802687849854,509.2205840223219,0.0
62028,14:39:36,507.80256183468674,505.0094939854006,0.0
62035,14:39:36,435.7112566159116,474.5416327929165,0.0
62037,14:39:36,528.2582521943955,454.49500379553024,0.0
62039,14:39:36,448.453553656653,477.0869076636849,0.0
62043,14:39:36,532.2264372031897,456.064909283179,0.0
62018,14:39:37,454.9688697418495,459.6583318743863,0.0
62020,14:39:37,540.0299549159128,444.1589189546697,0.0
62021,14:39:37,429.47258516208416,536.677615876513,0.0
62022,14:39:37,526.3180162220158,490.78399345624575,0.0
62023,14:39:37,510.1570827433861,480.2424413308464,0.0
62025,14:39:37,587.104061867545,592.9265649168368,0.0
62027,14:39:37,504.7489875414373,510.3586962686992,0.0
62028,14:39:37,502.48062341563735,502.9049675607421,0.0
62035,14:39:37,429.7603147416533,475.01755685554,0.0
62037,14:39:37,528.2582521943955,454.49500379553024,0.0
62039,14:39:37,456.51873078577626,474.3974850998789,0.0
62043,14:39:37,522.6854576895536,449.5485864575977,0.0
62018,14:39:38,454.9688697418495,459.6583318743863,0.0
62020,14:39:38,538.2259555433523,442.26813945040215,0.0
62021,14:39:38,429.47258516208416,536.677615876513,0.0
62022,14:39:38,526.8089034234794,484.0591177005661,0.0
62023,14:39:38,510.1570827433861,480.2424413308464,0.0
62025,14:39:38,587.104061867545,592.9265649168368,0.0
62027,14:39:38,504.7489875414373,510.3586962686992,0.0
62028,14:39:38,502.48062341563735,502.9049675607421,0.0
62035,14:39:38,429.7603147416533,475.01755685554,0.0
62037,14:39:38,528.2582521943955,454.49500379553024,0.0
62039,14:39:38,456.51873078577626,474.3974850998789,0.0
62043,14:39:38,521.2888091300728,446.5756832032539,0.0
62018,14:39:39,454.9688697418495,459.6583318743863,0.0
62020,14:39:39,530.8832986940652,435.085401647117,0.0
62021,14:39:39,429.47258516208416,536.677615876513,0.0
62022,14:39:39,526.4923568944581,480.9805802976445,0.0
62023,14:39:39,510.1570827433861,480.2424413308464,0.0
62025,14:39:39,587.104061867545,592.9265649168368,0.0
62027,14:39:39,504.7489875414373,510.3586962686992,0.0
62028,14:39:39,502.48062341563735,502.9049675607421,0.0
62035,14:39:39,429.7603147416533,475.01755685554,0.0
62037,14:39:39,528.2582521943955,454.49500379553024,0.0
62039,14:39:39,456.51873078577626,474.3974850998789,0.0
62043,14:39:39,522.2915605235236,435.0170630455152,0.0
62018,14:39:40,454.9688697418495,459.6583318743863,0.0
62020,14:39:40,530.8832986940652,435.085401647117,0.0
62021,14:39:40,429.47258516208416,536.677615876513,0.0
62022,14:39:40,528.0258636683282,477.1642397985793,0.0
62023,14:39:40,510.1570827433861,480.2424413308464,0.0
62025,14:39:40,587.104061867545,592.9265649168368,0.0
62027,14:39:40,504.7489875414373,510.3586962686992,0.0
62028,14:39:40,502.48062341563735,502.9049675607421,0.0
62035,14:39:40,429.7603147416533,475.01755685554,0.0
62037,14:39:40,528.2582521943955,454.49500379553024,0.0
62039,14:39:40,456.51873078577626,474.3974850998789,0.0
62043,14:39:40,522.2915605235236,435.0170630455152,0.0
62018,14:39:41,454.9688697418495,459.6583318743863,0.0
62020,14:39:41,530.8832986940652,435.085401647117,0.0
